school_name,school_type,local_authority,sector,pupils,postcode,latitude,longitude,near_transport,wimd_decile,deprivation,fsm_pct,attendance_pct,gcse_pass_pct
LLANGAN PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,123.0,CF35 5DR,51.48657186233645,-3.485852797463319,True,8,low_deprivation,9.6,94.1,
PALMERSTON PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,222.0,CF63 2XL,51.41729412650787,-3.239817899948526,True,9,low_deprivation,1.5,95.8,
RHWS COUNTY PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,368.0,CF62 3DS,51.38849893952827,-3.3513374733471686,True,10,low_deprivation,7.0,96.2,
SULLY PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,381.0,CF64 5SU,51.40463917070745,-3.2164729413478024,True,7,medium_deprivation,21.3,94.5,
VICTORIA PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,453.0,CF64 2UZ,51.43686868045383,-3.1817508285929312,True,2,high_deprivation,33.3,90.9,
ST ATHAN PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,212.0,CF62 4PG,51.40166000332762,-3.4111277276904537,True,10,low_deprivation,8.8,97.6,
ST ILLTYD PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,348.0,CF61 1ST,51.41019873736425,-3.484219943007845,True,2,high_deprivation,40.2,89.3,
EVENLODE PRIMARY SCHOOL,Infants & Juniors,The Vale of Glamorgan,Primary,501.0,CF64 3PD,51.429409208411,-3.181107218031048,True,10,low_deprivation,10.3,95.0,
LLANDOUGH COUNTY PRIMARY,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,184.0,CF64 2QD,51.450114285034736,-3.197399858093699,True,2,high_deprivation,40.4,89.6,
Y BONT FAEN PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,269.0,CF71 7BN,51.45953196127842,-3.4474012969642045,True,2,high_deprivation,36.8,91.6,
YSGOL PEN-Y-GARTH,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,320.0,CF64 2QN,51.44113483735374,-3.196172158113731,True,8,low_deprivation,12.5,95.8,
Ysgol Gymraeg Sant Baruc,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,337.0,CF62 5AT,51.39778984854152,-3.2794388725850045,True,9,low_deprivation,2.2,95.8,
OAK FIELD PRIMARY AND NURSERY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,156.0,CF62 9DU,51.41602894603191,-3.2688570219778974,True,5,medium_deprivation,22.0,94.1,
YSGOL IOLO MORGANWG,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,195.0,CF71 7ER,51.45892796721085,-3.4453382031910995,True,8,low_deprivation,8.8,93.1,
YSGOL GYMRAEG SANT CURIG,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,433.0,CF62 8HQ,51.40599505846459,-3.278483361888729,True,8,low_deprivation,20.9,96.8,
YSGOL GYMRAEG GWAUN Y NANT,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,209.0,CF62 9DU,51.41602894603191,-3.2688570219778974,True,2,high_deprivation,33.1,92.6,
CADOXTON PRIMARY SCHOOL,Infants & Juniors,The Vale of Glamorgan,Primary,460.0,CF63 2JS,51.41412334335436,-3.2531905349734087,True,10,low_deprivation,5.5,96.9,
ROMILLY PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,684.0,CF62 6LF,51.40146289092464,-3.2873656565524176,True,2,high_deprivation,36.0,92.9,
Ysgol Gymraeg Dewi Sant,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,229.0,CF61 1TQ,51.4070116431806,-3.4750886482837826,True,3,high_deprivation,30.4,89.1,
DINAS POWYS PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,460.0,CF64 4JU,51.43345404312117,-3.2120837187273814,True,9,low_deprivation,15.4,94.6,
Ysgol Y Ddraig,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,255.0,CF61 1TQ,51.40409725089991,-3.4759881620270683,True,2,high_deprivation,31.3,89.6,
ST NICHOLAS C/W PRIMARY SCHOOL,Infants & Juniors,The Vale of Glamorgan,Primary,152.0,CF5 6SG,51.4608727379657,-3.312603653276004,True,9,low_deprivation,9.4,96.2,
PETERSTON-SUPER-ELY PRIMARY,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,136.0,CF5 6LP,51.48122588753282,-3.3197448686489364,True,4,medium_deprivation,23.6,90.5,
GWENFO C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,233.0,CF5 6AN,51.44905766457129,-3.2644143158556385,True,9,low_deprivation,3.3,96.2,
St Brides C W Primary School,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,220.0,CF32 0TB,51.46087586462278,-3.5933655715294246,True,1,high_deprivation,35.0,91.7,
Wick and Marcross C/W Primary,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,144.0,CF71 7QE,51.43765326173896,-3.549619244114415,True,8,low_deprivation,12.1,95.5,
PENDOYLAN C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,222.0,CF71 7UJ,51.4820971427388,-3.3560759315382422,True,9,low_deprivation,6.9,95.6,
ST ANDREW'S C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,236.0,CF64 4HB,51.432558780849526,-3.2288705236968176,True,5,medium_deprivation,20.2,91.3,
LLANSANNOR C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,228.0,CF71 7SZ,51.50271222111783,-3.4400956813433585,False,2,high_deprivation,28.2,89.1,
ST DAVID'S CHURCH-IN-WALES,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,187.0,CF71 7NL,51.47020187903495,-3.525858154643745,True,10,low_deprivation,4.7,97.6,
ST. JOSEPH'S RC PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,217.0,CF64 2TQ,51.43233346562073,-3.196877281437124,True,8,low_deprivation,6.2,95.6,
ALL SAINTS CW PRIMARY SCHOOL,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,207.0,CF62 7FG,51.40725834795342,-3.2897495271825696,True,10,low_deprivation,8.0,95.9,
St Helen's Catholic Primary School,"Nursery, Infants & Juniors",The Vale of Glamorgan,Primary,317.0,CF63 4EH,51.41055811364779,-3.2712340451736823,True,2,high_deprivation,34.1,90.0,
LLANTWIT MAJOR SCHOOL,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,980.0,CF61 1TQ,51.40548806978675,-3.476289159362003,True,5,medium_deprivation,14.9,89.9,65.0
St Cyres Comprehensive School,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,1226.0,CF64 2XP,51.437866736812495,-3.196362137409042,True,4,medium_deprivation,22.7,90.5,52.0
Whitmore High School,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,1091.0,CF62 8ZJ,51.41521064691084,-3.2878163293947,True,2,high_deprivation,27.4,93.1,54.6
Pencoedtre High School,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,1061.0,CF62 9YQ,51.42467768060184,-3.267280292522668,True,9,low_deprivation,9.0,93.6,74.8
St Richard Gwyn Catholic High School,Secondary (ages 11-16),The Vale of Glamorgan,Secondary,817.0,CF63 1BL,51.421990245960615,-3.2420408027660423,True,5,medium_deprivation,26.1,92.8,61.9
Stanwell School,Secondary (ages 11-19),The Vale of Glamorgan,Secondary,1923.0,CF64 2XL,51.43343178497466,-3.1825776391562144,True,8,low_deprivation,3.5,95.9,66.2
YSGOL GYMRAEG BRO MORGANNWG,Middle (ages 3-19),The Vale of Glamorgan,Middle,1431.0,CF62 8YU,51.41239345591416,-3.2863069744719247,True,5,medium_deprivation,23.5,90.9,
PENDERYN PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,194.0,CF44 9JW,51.76357077819924,-3.5218818215880625,True,7,medium_deprivation,15.2,94.2,
OAKLANDS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,206.0,CF44 6TF,51.69604973663127,-3.4244931302417,True,9,low_deprivation,11.3,96.5,
Alaw Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,157.0,CF40 2UU,51.61931585310118,-3.434612239807824,True,3,high_deprivation,31.1,91.3,
ABERNANT COUNTY PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,112.0,CF44 0SF,51.719971010036254,-3.4338442864006966,True,1,high_deprivation,34.4,93.6,
Brynnau Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,247.0,CF72 9QJ,51.53745779759068,-3.4647674560536177,True,4,medium_deprivation,25.3,89.7,
COEDPENMAEN COUNTY PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,209.0,CF37 4LE,51.60642946263568,-3.333279360295716,True,6,medium_deprivation,16.2,94.6,
BODRINGALLT PRIMARY SCHOOL.,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,75.0,CF41 7QE,51.6465062644005,-3.466719275721894,True,2,high_deprivation,38.1,90.3,
BLAENGWAWR PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,221.0,CF44 6YP,51.70526133437505,-3.434507900448385,True,2,high_deprivation,33.9,91.6,
Coedylan Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,146.0,CF37 2DB,51.60596953788415,-3.342074627306427,True,5,medium_deprivation,30.6,93.2,
Caegarw Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,167.0,CF45 4BH,51.68516209987333,-3.376110232596966,True,4,medium_deprivation,26.4,91.0,
Cwmlai Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,431.0,CF39 8AS,51.57164016836887,-3.427266402188961,True,10,low_deprivation,2.2,96.2,
DOLAU PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,510.0,CF72 9RP,51.53267765500636,-3.455083997668602,True,3,high_deprivation,24.1,88.8,
Capcoch Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,150.0,CF44 6AD,51.69039683261111,-3.414578964898144,True,5,medium_deprivation,15.8,93.4,
Caradog Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,193.0,CF44 7PB,51.71169869683087,-3.4484912054850225,True,10,low_deprivation,1.5,96.3,
Ffynnon Taf Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,157.0,CF15 7PR,51.54648174690568,-3.271618260554824,True,4,medium_deprivation,27.7,92.7,
DARRAN PARK PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,320.0,CF43 4LE,51.660354773449846,-3.4499903682079185,True,9,low_deprivation,10.6,96.6,
LLANILLTUD FAERDREF PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,182.0,CF38 1DB,51.56590453108721,-3.319627668158072,True,6,medium_deprivation,13.1,93.7,
GELLI PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,203.0,CF41 7PX,51.64586160778643,-3.476541250118536,True,6,medium_deprivation,23.0,93.4,
Llantrisant Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,127.0,CF72 8EL,51.54529635485109,-3.3773944593270544,True,4,medium_deprivation,24.7,90.8,
Hafod Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,110.0,CF37 2NL,51.60953611874061,-3.3818656981335447,True,3,high_deprivation,30.8,90.3,
MAES-Y-COED PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,248.0,CF37 1EQ,51.59820103625104,-3.3498731434565143,True,6,medium_deprivation,25.8,94.8,
CWMDAR COUNTY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,281.0,CF44 8UA,51.719593086594685,-3.474541393928471,True,5,medium_deprivation,26.6,94.4,
PARCLEWIS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,270.0,CF37 1BE,51.59666909197492,-3.328099104265569,True,1,high_deprivation,36.3,89.6,
Llanharan Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,145.0,CF72 9PW,51.54122346899359,-3.4424361190380584,True,8,low_deprivation,8.6,94.6,
LLWYNYPIA PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,185.0,CF40 2HL,51.62714896695964,-3.4593188956193632,True,4,medium_deprivation,18.0,90.7,
DARRENLAS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,222.0,CF45 3LT,51.67869451447189,-3.380918574809405,True,9,low_deprivation,5.7,96.8,
LLANHARI PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,154.0,CF72 9LQ,51.512276406826594,-3.4359731446655624,True,4,medium_deprivation,25.8,92.8,
Pontyclun Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,395.0,CF72 9EG,51.52065263132124,-3.3915831482666303,True,4,medium_deprivation,22.7,94.4,
PARC PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,241.0,CF42 6LY,51.654115377158,-3.516809537121887,True,9,low_deprivation,8.1,94.1,
HIRWAUN PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,294.0,CF44 9NF,51.735999074835696,-3.510252763434877,True,10,low_deprivation,5.3,95.4,
LLWYDCOED PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,132.0,CF44 0YA,51.73365342110004,-3.4589247061070183,True,1,high_deprivation,36.5,90.2,
Trallwng Infants School,Nursery & Infants,Rhondda Cynon Taf,Primary,77.0,CF37 4RD,51.608905428978325,-3.3345794406762144,True,6,medium_deprivation,16.8,94.1,
PENGEULAN PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,136.0,CF45 3UW,51.67393852229513,-3.370115220861218,True,2,high_deprivation,34.5,90.3,
Pontrhondda Primary School,Infants & Juniors,Rhondda Cynon Taf,Primary,124.0,CF40 2SZ,51.63941351281776,-3.4535563962158107,True,2,high_deprivation,35.6,89.4,
Trehopcyn Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,110.0,CF37 2RH,51.60598429220113,-3.357988585889192,True,3,high_deprivation,25.8,92.4,
PONTYGWAITH PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,155.0,CF43 3LY,51.637616878795576,-3.433672489489839,True,4,medium_deprivation,32.2,92.8,
TREROBART PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,155.0,CF37 3EF,51.63629334167939,-3.3589806182464303,True,4,medium_deprivation,26.2,90.7,
Perthcelyn Community Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,126.0,CF45 3RJ,51.66798278569655,-3.3657564513285214,True,4,medium_deprivation,26.7,93.7,
TON PENTRE JUNIOR SCHOOL,Juniors,Rhondda Cynon Taf,Primary,164.0,CF41 7EL,51.64866767010569,-3.49072542395699,True,1,high_deprivation,40.2,91.4,
Craig yr Hesg Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,162.0,CF37 3BP,51.6225436467908,-3.3292446495882766,True,6,medium_deprivation,20.3,93.4,
Llwyn-crwn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,272.0,CF38 2BE,51.55402811617288,-3.3610999207770345,True,7,medium_deprivation,19.6,94.0,
Ton Pentre Infants,Nursery & Infants,Rhondda Cynon Taf,Primary,144.0,CF41 7LS,51.64484450515657,-3.486596475822204,True,8,low_deprivation,13.3,95.3,
Y.G.G.ABERDAR,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,426.0,CF44 8RT,51.717740484194486,-3.466663892338115,True,1,high_deprivation,35.0,88.8,
TREALAW COUNTY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,119.0,CF40 2QW,51.62011636193917,-3.4470459161389586,True,2,high_deprivation,35.2,90.6,
Glenboi Community Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,150.0,CF45 3DW,51.68440179179825,-3.396338983389446,True,6,medium_deprivation,14.8,90.5,
Cefn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,129.0,CF37 3BD,51.62143095489151,-3.3419471082145416,True,3,high_deprivation,30.6,92.4,
TREORCHY PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,408.0,CF42 6SA,51.66129379118145,-3.5054102827533984,True,4,medium_deprivation,26.5,89.9,
WILLIAMSTOWN PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,310.0,CF40 1AG,51.60292952811918,-3.4392650340217847,True,2,high_deprivation,33.0,92.5,
Maesybryn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,321.0,CF38 2NS,51.55731198548118,-3.3312363534770437,True,3,high_deprivation,29.7,90.8,
TYLORSTOWN PRIMARY SCHOOL,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,115.0,CF43 3HH,51.64658646148089,-3.431816359922642,True,9,low_deprivation,1.5,95.0,
Tref-y-Rhyg Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,86.0,CF39 8PR,51.58296740366166,-3.417099439483573,True,1,high_deprivation,35.2,89.1,
Ysgol Gynradd Gymraeg Tonyrefail,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,197.0,CF39 8NT,51.585352633703486,-3.4273943367202864,True,3,high_deprivation,30.6,90.9,
Penygawsi Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,222.0,CF72 8PZ,51.535685218279646,-3.374984744215576,True,1,high_deprivation,38.0,91.7,
YSGOL GYMRAEG LLWYNCELYN,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,354.0,CF39 9TL,51.61152067202198,-3.40029670728285,True,5,medium_deprivation,18.9,89.3,
YSGOL GYNRADD GYMRAEG YNYSWEN,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,222.0,CF42 6ED,51.665303516651655,-3.520118577356292,True,3,high_deprivation,35.3,92.9,
Tonysguboriau Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,241.0,CF72 8AA,51.535965597669424,-3.387825615367143,True,4,medium_deprivation,23.1,92.3,
Y. G. G. G. Llantrisant,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,213.0,CF72 8TL,51.52615974262547,-3.3798295783922203,True,5,medium_deprivation,26.9,91.0,
YSGOL GYMRAEG BODRINGALLT,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,141.0,CF41 7RX,51.645723415850206,-3.466043603379444,True,3,high_deprivation,31.9,89.8,
Y.G.G. CASTELLAU,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,233.0,CF38 2AA,51.55795743215885,-3.3604088508498826,True,6,medium_deprivation,16.8,95.4,
YSGOL GYMRAEG EVAN JAMES,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,310.0,CF37 1HF,51.60213497862757,-3.346351107307597,True,4,medium_deprivation,33.7,90.7,
Ysgol Gymraeg Abercynon,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,266.0,CF45 4TH,51.651633803189895,-3.327508197924236,True,3,high_deprivation,25.4,89.7,
YGG BRONLLWYN School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,230.0,CF41 7NW,51.642194351021175,-3.4842696751564213,True,10,low_deprivation,8.7,97.4,
MISKIN PRIMARY,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,94.0,CF45 3BG,51.67513593205239,-3.376905402158451,True,6,medium_deprivation,23.4,93.7,
Penpych Community Primary Scho,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,170.0,CF42 5SD,51.68332875486989,-3.550651393419256,True,8,low_deprivation,9.5,93.4,
Hendreforgan Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,233.0,CF39 8UH,51.582314706168624,-3.4665561566240903,True,2,high_deprivation,39.4,90.9,
Penyrenglyn Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,180.0,CF42 5AW,51.66849655868808,-3.5269786398126626,True,8,low_deprivation,11.2,93.3,
Penywaun Community School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,180.0,CF44 9DR,51.7315024782972,-3.4799249004965533,True,4,medium_deprivation,27.8,93.3,
Penrhys Community Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,86.0,CF43 3PL,51.64422787079322,-3.44012469583628,True,1,high_deprivation,38.4,91.3,
Gwaunmeisgyn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,361.0,CF38 2SE,51.5534404916408,-3.3513312151652936,True,6,medium_deprivation,18.9,93.9,
Gwauncelyn Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,372.0,CF38 1EU,51.56976874995952,-3.3158293087667143,True,4,medium_deprivation,29.8,92.4,
Penrhiwceibr Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,118.0,CF45 3YD,51.66964080720982,-3.3631310734951785,True,6,medium_deprivation,22.6,95.5,
Ynyshir Community Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,228.0,CF39 0HU,51.622381483181776,-3.4094286393902378,True,10,low_deprivation,1.5,95.9,
Cwmclydach Community Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,180.0,CF40 2BQ,51.62684661479416,-3.475591383520248,True,2,high_deprivation,39.0,89.0,
Aberdare Park Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,256.0,CF44 8LU,51.72010098176772,-3.456172020043461,True,3,high_deprivation,23.6,91.8,
Maerdy Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,293.0,CF43 4TW,51.6708241225316,-3.4814600611579407,True,3,high_deprivation,34.3,94.0,
Cwmbach Community Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,262.0,CF44 0HS,51.710366209304105,-3.416186241375715,True,3,high_deprivation,34.7,89.9,
Ynysboeth Community Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,125.0,CF45 4LJ,51.65966898106999,-3.345193413731006,True,1,high_deprivation,33.0,89.4,
Abercynon Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,334.0,CF45 4SU,51.64658960647309,-3.328285840398834,True,1,high_deprivation,35.8,90.4,
Cymmer Primary,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,209.0,CF39 9HA,51.60538949127905,-3.412194699519965,True,3,high_deprivation,25.8,91.2,
Cwmaman Primary School,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,201.0,CF44 6LA,51.68484717659928,-3.4496176894128348,True,3,high_deprivation,29.3,90.0,
Our Lady's R.C.,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,118.0,CF45 3UA,51.67936392487306,-3.374444625468469,True,4,medium_deprivation,25.4,93.4,
